indicator,iso2,iso3,year,value
tertiary_enrollment_count,TR,TUR,2013,4975690
tertiary_enrollment_count,US,USA,2018,18941967.42457
tertiary_enrollment_count,US,USA,2017,19014530.0944
tertiary_enrollment_count,US,USA,2016,19288423.51018
tertiary_enrollment_count,US,USA,2015,19531727.01137
tertiary_enrollment_count,US,USA,2014,19700221
tertiary_enrollment_count,VN,VNM,2019,1966245
tertiary_enrollment_count,VN,VNM,2016,2307361
tertiary_enrollment_count,VN,VNM,2015,2466643
tertiary_enrollment_count,VN,VNM,2014,2692124
tertiary_enrollment_count,VN,VNM,2013,2250030
tertiary_enrollment_count,ZA,ZAF,2018,1177684
tertiary_enrollment_count,ZA,ZAF,2017,1116017
tertiary_enrollment_count,ZA,ZAF,2016,1053607
tertiary_enrollment_count,ZA,ZAF,2015,1050860
tertiary_enrollment_count,ZA,ZAF,2014,1018543
tertiary_enrollment_count,ZA,ZAF,2013,1035594
